GO:0000002,mitochondrial genome maintenance,HP:0000590,Progressive external ophthalmoplegia
GO:0006520,cellular amino acid metabolic process,HP:0006846,Acute encephalopathy
GO:0006525,arginine metabolic process,HP:0001950,Respiratory alkalosis
GO:0006525,arginine metabolic process,HP:0001951,Episodic ammonia intoxication
GO:0006525,arginine metabolic process,HP:0001987,Hyperammonemia
GO:0006525,arginine metabolic process,HP:0002013,Vomiting
GO:0006525,arginine metabolic process,HP:0002038,Protein avoidance
GO:0006525,arginine metabolic process,HP:0002181,Cerebral edema
GO:0006525,arginine metabolic process,HP:0003218,Oroticaciduria
GO:0006558,L-phenylalanine metabolic process,HP:0003231,Hypertyrosinemia
GO:0006558,L-phenylalanine metabolic process,HP:0003607,4-Hydroxyphenylacetic aciduria
GO:0006559,L-phenylalanine catabolic process,HP:0003231,Hypertyrosinemia
GO:0006559,L-phenylalanine catabolic process,HP:0003607,4-Hydroxyphenylacetic aciduria
GO:0006575,cellular modified amino acid metabolic process,HP:0000853,Goiter
GO:0006575,cellular modified amino acid metabolic process,HP:0004814,Fava bean-induced hemolytic anemia
GO:0006575,cellular modified amino acid metabolic process,HP:0008191,Thyroid agenesis
GO:0006582,melanin metabolic process,HP:0001022,Albinism
GO:0006590,thyroid hormone generation,HP:0000853,Goiter
GO:0006590,thyroid hormone generation,HP:0008191,Thyroid agenesis
GO:0006606,protein import into nucleus,HP:0000006,Autosomal dominant inheritance
GO:0006606,protein import into nucleus,HP:0001894,Thrombocytosis
GO:0006606,protein import into nucleus,HP:0004749,Atrial flutter
GO:0006606,protein import into nucleus,HP:0005116,Arterial tortuosity
GO:0006625,protein targeting to peroxisome,HP:0001250,Seizures
GO:0006625,protein targeting to peroxisome,HP:0008935,Generalized neonatal hypotonia
GO:0006625,protein targeting to peroxisome,HP:0010655,Epiphyseal stippling
GO:0006631,fatty acid metabolic process,HP:0000007,Autosomal recessive inheritance
GO:0006631,fatty acid metabolic process,HP:0001254,Lethargy
GO:0006631,fatty acid metabolic process,HP:0001528,Hemihypertrophy
GO:0006635,fatty acid beta-oxidation,HP:0001528,Hemihypertrophy
GO:0006637,acyl-CoA metabolic process,HP:0001942,Metabolic acidosis
GO:0006637,acyl-CoA metabolic process,HP:0003128,Lactic acidosis
GO:0006637,acyl-CoA metabolic process,HP:0200044,Porokeratosis
GO:0006638,neutral lipid metabolic process,HP:0003124,Hypercholesterolemia
GO:0006638,neutral lipid metabolic process,HP:0012184,Hyperalphalipoproteinemia
GO:0006639,acylglycerol metabolic process,HP:0003124,Hypercholesterolemia
GO:0006639,acylglycerol metabolic process,HP:0012184,Hyperalphalipoproteinemia
GO:0006641,triglyceride metabolic process,HP:0001397,Hepatic steatosis
GO:0006641,triglyceride metabolic process,HP:0003124,Hypercholesterolemia
GO:0006641,triglyceride metabolic process,HP:0012184,Hyperalphalipoproteinemia
GO:0006643,membrane lipid metabolic process,HP:0000007,Autosomal recessive inheritance
GO:0006643,membrane lipid metabolic process,HP:0001250,Seizures
GO:0006643,membrane lipid metabolic process,HP:0002059,Cerebral atrophy
GO:0006643,membrane lipid metabolic process,HP:0002074,Increased neuronal autofluorescent lipopigment
GO:0006643,membrane lipid metabolic process,HP:0010729,Cherry red spot of the macula
GO:0006644,phospholipid metabolic process,HP:0002676,Cloverleaf skull
GO:0006644,phospholipid metabolic process,HP:0002677,Small foramen magnum
GO:0006644,phospholipid metabolic process,HP:0002716,Lymphadenopathy
GO:0006644,phospholipid metabolic process,HP:0003319,Abnormality of the cervical spine
GO:0006644,phospholipid metabolic process,HP:0200044,Porokeratosis
GO:0006650,glycerophospholipid metabolic process,HP:0002676,Cloverleaf skull
GO:0006650,glycerophospholipid metabolic process,HP:0002677,Small foramen magnum
GO:0006650,glycerophospholipid metabolic process,HP:0003319,Abnormality of the cervical spine
GO:0006661,phosphatidylinositol biosynthetic process,HP:0002676,Cloverleaf skull
GO:0006661,phosphatidylinositol biosynthetic process,HP:0002677,Small foramen magnum
GO:0006661,phosphatidylinositol biosynthetic process,HP:0003319,Abnormality of the cervical spine
GO:0006664,glycolipid metabolic process,HP:0001744,Splenomegaly
GO:0006664,glycolipid metabolic process,HP:0008166,Decreased beta-galactosidase activity
GO:0006664,glycolipid metabolic process,HP:0010729,Cherry red spot of the macula
GO:0006665,sphingolipid metabolic process,HP:0001336,Myoclonus
GO:0006665,sphingolipid metabolic process,HP:0002074,Increased neuronal autofluorescent lipopigment
GO:0006665,sphingolipid metabolic process,HP:0008166,Decreased beta-galactosidase activity
GO:0006665,sphingolipid metabolic process,HP:0010729,Cherry red spot of the macula
GO:0006672,ceramide metabolic process,HP:0002069,Generalized tonic-clonic seizures
GO:0006672,ceramide metabolic process,HP:0002074,Increased neuronal autofluorescent lipopigment
GO:0006672,ceramide metabolic process,HP:0003205,Curvilinear intracellular accumulation of autofluorescent lipopigment storage material
GO:0006687,glycosphingolipid metabolic process,HP:0001744,Splenomegaly
GO:0006687,glycosphingolipid metabolic process,HP:0002240,Hepatomegaly
GO:0006687,glycosphingolipid metabolic process,HP:0008166,Decreased beta-galactosidase activity
GO:0006687,glycosphingolipid metabolic process,HP:0010729,Cherry red spot of the macula
GO:0006694,steroid biosynthetic process,HP:0004814,Fava bean-induced hemolytic anemia
GO:0006694,steroid biosynthetic process,HP:0008258,Congenital adrenal hyperplasia
GO:0006694,steroid biosynthetic process,HP:0008668,"Gonadal dysgenesis, male"
GO:0006694,steroid biosynthetic process,HP:0200044,Porokeratosis
GO:0006695,cholesterol biosynthetic process,HP:0004814,Fava bean-induced hemolytic anemia
GO:0006695,cholesterol biosynthetic process,HP:0200044,Porokeratosis
GO:0006704,glucocorticoid biosynthetic process,HP:0000822,Hypertension
GO:0006704,glucocorticoid biosynthetic process,HP:0000840,Adrenogenital syndrome
GO:0006704,glucocorticoid biosynthetic process,HP:0008221,Adrenal hyperplasia
GO:0006720,isoprenoid metabolic process,HP:0200044,Porokeratosis
GO:0006732,coenzyme metabolic process,HP:0000007,Autosomal recessive inheritance
GO:0006732,coenzyme metabolic process,HP:0000952,Jaundice
GO:0006732,coenzyme metabolic process,HP:0001082,Cholecystitis
GO:0006732,coenzyme metabolic process,HP:0001083,Ectopia lentis
GO:0006732,coenzyme metabolic process,HP:0001332,Dystonia
GO:0006732,coenzyme metabolic process,HP:0003128,Lactic acidosis
GO:0006732,coenzyme metabolic process,HP:0004814,Fava bean-induced hemolytic anemia
GO:0006732,coenzyme metabolic process,HP:0004923,Hyperphenylalaninemia
GO:0006732,coenzyme metabolic process,HP:0008297,Transient hyperphenylalaninemia
GO:0006732,coenzyme metabolic process,HP:0200044,Porokeratosis
GO:0006733,oxidoreduction coenzyme metabolic process,HP:0000952,Jaundice
GO:0006733,oxidoreduction coenzyme metabolic process,HP:0001082,Cholecystitis
GO:0006733,oxidoreduction coenzyme metabolic process,HP:0004814,Fava bean-induced hemolytic anemia
GO:0006734,NADH metabolic process,HP:0000952,Jaundice
GO:0006734,NADH metabolic process,HP:0001082,Cholecystitis
GO:0006735,NADH regeneration,HP:0000952,Jaundice
GO:0006735,NADH regeneration,HP:0001081,Cholelithiasis
GO:0006735,NADH regeneration,HP:0001082,Cholecystitis
GO:0006757,ATP generation from ADP,HP:0000952,Jaundice
GO:0006757,ATP generation from ADP,HP:0001081,Cholelithiasis
GO:0006757,ATP generation from ADP,HP:0001082,Cholecystitis
GO:0006766,vitamin metabolic process,HP:0001254,Lethargy
GO:0006766,vitamin metabolic process,HP:0001889,Megaloblastic anemia
GO:0006766,vitamin metabolic process,HP:0001992,Organic aciduria
GO:0006766,vitamin metabolic process,HP:0002156,Homocystinuria
GO:0006766,vitamin metabolic process,HP:0002160,Hyperhomocystinemia
GO:0006766,vitamin metabolic process,HP:0002912,Methylmalonic acidemia
GO:0006766,vitamin metabolic process,HP:0003145,Decreased adenosylcobalamin
GO:0006766,vitamin metabolic process,HP:0003223,Decreased methylcobalamin
GO:0006766,vitamin metabolic process,HP:0003524,Decreased methionine synthase activity
GO:0006766,vitamin metabolic process,HP:0003658,Hypomethioninemia
GO:0006766,vitamin metabolic process,HP:0005518,Increased mean corpuscular volume
GO:0006766,vitamin metabolic process,HP:0012120,Methylmalonic aciduria
GO:0006767,water-soluble vitamin metabolic process,HP:0000007,Autosomal recessive inheritance
GO:0006767,water-soluble vitamin metabolic process,HP:0001250,Seizures
GO:0006767,water-soluble vitamin metabolic process,HP:0001252,Muscular hypotonia
GO:0006767,water-soluble vitamin metabolic process,HP:0001254,Lethargy
GO:0006767,water-soluble vitamin metabolic process,HP:0001263,Global developmental delay
GO:0006767,water-soluble vitamin metabolic process,HP:0001873,Thrombocytopenia
GO:0006767,water-soluble vitamin metabolic process,HP:0001889,Megaloblastic anemia
GO:0006767,water-soluble vitamin metabolic process,HP:0001992,Organic aciduria
GO:0006767,water-soluble vitamin metabolic process,HP:0002156,Homocystinuria
GO:0006767,water-soluble vitamin metabolic process,HP:0002160,Hyperhomocystinemia
GO:0006767,water-soluble vitamin metabolic process,HP:0002912,Methylmalonic acidemia
GO:0006767,water-soluble vitamin metabolic process,HP:0003145,Decreased adenosylcobalamin
GO:0006767,water-soluble vitamin metabolic process,HP:0003210,Decreased methylmalonyl-CoA mutase activity
GO:0006767,water-soluble vitamin metabolic process,HP:0003223,Decreased methylcobalamin
GO:0006767,water-soluble vitamin metabolic process,HP:0003524,Decreased methionine synthase activity
GO:0006767,water-soluble vitamin metabolic process,HP:0003658,Hypomethioninemia
GO:0006767,water-soluble vitamin metabolic process,HP:0005518,Increased mean corpuscular volume
GO:0006767,water-soluble vitamin metabolic process,HP:0008872,Feeding difficulties in infancy
GO:0006767,water-soluble vitamin metabolic process,HP:0012120,Methylmalonic aciduria
GO:0006775,fat-soluble vitamin metabolic process,HP:0000007,Autosomal recessive inheritance
GO:0006790,sulfur compound metabolic process,HP:0000007,Autosomal recessive inheritance
GO:0006790,sulfur compound metabolic process,HP:0001083,Ectopia lentis
GO:0006790,sulfur compound metabolic process,HP:0004814,Fava bean-induced hemolytic anemia
GO:0006790,sulfur compound metabolic process,HP:0006765,Chondrosarcoma
GO:0006790,sulfur compound metabolic process,HP:0200044,Porokeratosis
GO:0006801,superoxide metabolic process,HP:0001400,Hepatic abscesses due to immunodeficiency
GO:0006801,superoxide metabolic process,HP:0002716,Lymphadenopathy
GO:0006801,superoxide metabolic process,HP:0002723,Absence of bactericidal oxidative 'respiratory burst' in phagocytes
GO:0006801,superoxide metabolic process,HP:0002724,Recurrent Aspergillus infections
GO:0006801,superoxide metabolic process,HP:0002740,Recurrent E. coli infections
GO:0006801,superoxide metabolic process,HP:0002741,Recurrent Serratia marcescens infections
GO:0006801,superoxide metabolic process,HP:0002742,Recurrent Klebsiella infections
GO:0006801,superoxide metabolic process,HP:0002755,Osteomyelitis due to immunodeficiency
GO:0006801,superoxide metabolic process,HP:0002840,Lymphadenitis
GO:0006801,superoxide metabolic process,HP:0002842,Recurrent Burkholderia cepacia infections
GO:0006801,superoxide metabolic process,HP:0002955,Granulomatosis
GO:0006801,superoxide metabolic process,HP:0003203,Negative nitroblue tetrazolium reduction test
GO:0006801,superoxide metabolic process,HP:0003206,Decreased activity of NADPH oxidase
GO:0006801,superoxide metabolic process,HP:0003553,Cellulitis due to immunodeficiency
GO:0006813,potassium ion transport,HP:0000006,Autosomal dominant inheritance
GO:0006813,potassium ion transport,HP:0000825,Hyperinsulinemic hypoglycemia
GO:0006813,potassium ion transport,HP:0001279,Syncope
GO:0006813,potassium ion transport,HP:0001657,Prolonged QT interval
GO:0006814,sodium ion transport,HP:0000006,Autosomal dominant inheritance
GO:0006814,sodium ion transport,HP:0001279,Syncope
GO:0006814,sodium ion transport,HP:0002069,Generalized tonic-clonic seizures
GO:0006814,sodium ion transport,HP:0004749,Atrial flutter
GO:0006816,calcium ion transport,HP:0000006,Autosomal dominant inheritance
GO:0006816,calcium ion transport,HP:0001279,Syncope
GO:0006816,calcium ion transport,HP:0003391,Gowers sign
GO:0006816,calcium ion transport,HP:0004814,Fava bean-induced hemolytic anemia
GO:0006820,anion transport,HP:0000117,Renal phosphate wasting
GO:0006820,anion transport,HP:0000952,Jaundice
GO:0006820,anion transport,HP:0001528,Hemihypertrophy
GO:0006869,lipid transport,HP:0001528,Hemihypertrophy
GO:0006869,lipid transport,HP:0012184,Hyperalphalipoproteinemia
GO:0006874,cellular calcium ion homeostasis,HP:0000006,Autosomal dominant inheritance
GO:0006874,cellular calcium ion homeostasis,HP:0001894,Thrombocytosis
GO:0006874,cellular calcium ion homeostasis,HP:0003391,Gowers sign
GO:0006875,cellular metal ion homeostasis,HP:0000006,Autosomal dominant inheritance
GO:0006875,cellular metal ion homeostasis,HP:0000408,Progressive sensorineural hearing impairment
GO:0006875,cellular metal ion homeostasis,HP:0001300,Parkinsonism
GO:0006875,cellular metal ion homeostasis,HP:0001894,Thrombocytosis
GO:0006875,cellular metal ion homeostasis,HP:0003391,Gowers sign
GO:0006875,cellular metal ion homeostasis,HP:0006999,Basal ganglia gliosis
GO:0006879,cellular iron ion homeostasis,HP:0003281,Increased serum ferritin
GO:0006885,regulation of pH,HP:0002074,Increased neuronal autofluorescent lipopigment
GO:0006885,regulation of pH,HP:0008341,Distal renal tubular acidosis
GO:0006887,exocytosis,HP:0001008,Accumulation of melanosomes in melanocytes
GO:0006887,exocytosis,HP:0001300,Parkinsonism
GO:0006887,exocytosis,HP:0003095,Septic arthritis
GO:0006887,exocytosis,HP:0011999,Paranoia
GO:0006888,ER to Golgi vesicle-mediated transport,HP:0012233,Intramuscular hematoma
GO:0006888,ER to Golgi vesicle-mediated transport,HP:0100724,Hypercoagulability
GO:0006936,muscle contraction,HP:0000006,Autosomal dominant inheritance
GO:0006936,muscle contraction,HP:0000408,Progressive sensorineural hearing impairment
GO:0006936,muscle contraction,HP:0001279,Syncope
GO:0006936,muscle contraction,HP:0001644,Dilated cardiomyopathy
GO:0006936,muscle contraction,HP:0001645,Sudden cardiac death
GO:0006936,muscle contraction,HP:0001657,Prolonged QT interval
GO:0006936,muscle contraction,HP:0001663,Ventricular fibrillation
GO:0006936,muscle contraction,HP:0001699,Sudden death
GO:0006936,muscle contraction,HP:0003391,Gowers sign
GO:0006936,muscle contraction,HP:0003458,EMG: myopathic abnormalities
GO:0006936,muscle contraction,HP:0003803,Type 1 muscle fiber predominance
GO:0006936,muscle contraction,HP:0004749,Atrial flutter
GO:0006936,muscle contraction,HP:0004756,Ventricular tachycardia
GO:0006936,muscle contraction,HP:0005110,Atrial fibrillation
GO:0006936,muscle contraction,HP:0010445,Primum atrial septal defect
GO:0006936,muscle contraction,HP:0012232,Shortened QT interval
GO:0006936,muscle contraction,HP:0012727,Thoracic aortic aneurysm
GO:0006937,regulation of muscle contraction,HP:0000006,Autosomal dominant inheritance
GO:0006937,regulation of muscle contraction,HP:0001279,Syncope
GO:0006937,regulation of muscle contraction,HP:0001644,Dilated cardiomyopathy
GO:0006937,regulation of muscle contraction,HP:0001645,Sudden cardiac death
GO:0006937,regulation of muscle contraction,HP:0001657,Prolonged QT interval
GO:0006937,regulation of muscle contraction,HP:0001699,Sudden death
GO:0006937,regulation of muscle contraction,HP:0004749,Atrial flutter
GO:0006937,regulation of muscle contraction,HP:0004756,Ventricular tachycardia
GO:0006937,regulation of muscle contraction,HP:0005110,Atrial fibrillation
GO:0006939,smooth muscle contraction,HP:0012727,Thoracic aortic aneurysm
GO:0006941,striated muscle contraction,HP:0000006,Autosomal dominant inheritance
GO:0006941,striated muscle contraction,HP:0001279,Syncope
GO:0006941,striated muscle contraction,HP:0001644,Dilated cardiomyopathy
GO:0006941,striated muscle contraction,HP:0001645,Sudden cardiac death
GO:0006941,striated muscle contraction,HP:0001657,Prolonged QT interval
GO:0006941,striated muscle contraction,HP:0001663,Ventricular fibrillation
GO:0006941,striated muscle contraction,HP:0001664,Torsade de pointes
GO:0006941,striated muscle contraction,HP:0001699,Sudden death
GO:0006941,striated muscle contraction,HP:0003391,Gowers sign
GO:0006941,striated muscle contraction,HP:0004308,Ventricular arrhythmia
GO:0006941,striated muscle contraction,HP:0004749,Atrial flutter
GO:0006941,striated muscle contraction,HP:0004756,Ventricular tachycardia
GO:0006941,striated muscle contraction,HP:0005110,Atrial fibrillation
GO:0006941,striated muscle contraction,HP:0010445,Primum atrial septal defect
GO:0006941,striated muscle contraction,HP:0012232,Shortened QT interval
GO:0006942,regulation of striated muscle contraction,HP:0000006,Autosomal dominant inheritance
GO:0006942,regulation of striated muscle contraction,HP:0001279,Syncope
GO:0006942,regulation of striated muscle contraction,HP:0001644,Dilated cardiomyopathy
GO:0006942,regulation of striated muscle contraction,HP:0001645,Sudden cardiac death
GO:0006942,regulation of striated muscle contraction,HP:0001657,Prolonged QT interval
GO:0006942,regulation of striated muscle contraction,HP:0001699,Sudden death
GO:0006942,regulation of striated muscle contraction,HP:0004308,Ventricular arrhythmia
GO:0006942,regulation of striated muscle contraction,HP:0004749,Atrial flutter
GO:0006942,regulation of striated muscle contraction,HP:0004756,Ventricular tachycardia
GO:0006942,regulation of striated muscle contraction,HP:0005110,Atrial fibrillation
GO:0006942,regulation of striated muscle contraction,HP:0011663,Right ventricular cardiomyopathy
GO:0006956,complement activation,HP:0002725,Systemic lupus erythematosus
GO:0006956,complement activation,HP:0004431,Complement deficiency
GO:0006956,complement activation,HP:0005421,Decreased serum complement C3
GO:0006979,response to oxidative stress,HP:0000012,Urinary urgency
GO:0006979,response to oxidative stress,HP:0001300,Parkinsonism
GO:0006979,response to oxidative stress,HP:0001894,Thrombocytosis
GO:0006979,response to oxidative stress,HP:0003095,Septic arthritis
GO:0006979,response to oxidative stress,HP:0004814,Fava bean-induced hemolytic anemia
GO:0007018,microtubule-based movement,HP:0000012,Urinary urgency
GO:0007018,microtubule-based movement,HP:0000510,Rod-cone dystrophy
GO:0007018,microtubule-based movement,HP:0001696,Situs inversus totalis
GO:0007018,microtubule-based movement,HP:0002110,Bronchiectasis
GO:0007018,microtubule-based movement,HP:0012265,Ciliary dyskinesia
GO:0007031,peroxisome organization,HP:0000007,Autosomal recessive inheritance
GO:0007031,peroxisome organization,HP:0000348,High forehead
GO:0007031,peroxisome organization,HP:0000407,Sensorineural hearing impairment
GO:0007031,peroxisome organization,HP:0001250,Seizures
GO:0007031,peroxisome organization,HP:0001410,Decreased liver function
GO:0007031,peroxisome organization,HP:0002240,Hepatomegaly
GO:0007031,peroxisome organization,HP:0003455,Elevated long chain fatty acids
GO:0007031,peroxisome organization,HP:0008935,Generalized neonatal hypotonia
GO:0007031,peroxisome organization,HP:0010655,Epiphyseal stippling
GO:0007033,vacuole organization,HP:0000007,Autosomal recessive inheritance
GO:0007033,vacuole organization,HP:0001300,Parkinsonism
GO:0007033,vacuole organization,HP:0002074,Increased neuronal autofluorescent lipopigment
GO:0007033,vacuole organization,HP:0004684,Talipes valgus
GO:0007040,lysosome organization,HP:0002074,Increased neuronal autofluorescent lipopigment
GO:0007040,lysosome organization,HP:0003205,Curvilinear intracellular accumulation of autofluorescent lipopigment storage material
GO:0007040,lysosome organization,HP:0003208,Fingerprint intracellular accumulation of autofluorescent lipopigment storage material
GO:0007098,centrosome cycle,HP:0000252,Microcephaly
GO:0007098,centrosome cycle,HP:0000340,Sloping forehead
GO:0007099,centriole replication,HP:0000252,Microcephaly
GO:0007099,centriole replication,HP:0000340,Sloping forehead
GO:0007159,leukocyte cell-cell adhesion,HP:0001047,Atopic dermatitis
GO:0007159,leukocyte cell-cell adhesion,HP:0001528,Hemihypertrophy
GO:0007159,leukocyte cell-cell adhesion,HP:0002716,Lymphadenopathy
GO:0007159,leukocyte cell-cell adhesion,HP:0002718,Recurrent bacterial infections
GO:0007159,leukocyte cell-cell adhesion,HP:0002721,Immunodeficiency
GO:0007160,cell-matrix adhesion,HP:0000243,Trigonocephaly
GO:0007162,negative regulation of cell adhesion,HP:0000006,Autosomal dominant inheritance
GO:0007162,negative regulation of cell adhesion,HP:0001894,Thrombocytosis
GO:0007162,negative regulation of cell adhesion,HP:0002716,Lymphadenopathy
GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,HP:0000006,Autosomal dominant inheritance
GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,HP:0001083,Ectopia lentis
GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,HP:0001684,Secundum atrial septal defect
GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,HP:0001719,Double outlet right ventricle
GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,HP:0002408,Cerebral arteriovenous malformation
GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,HP:0005116,Arterial tortuosity
GO:0007179,transforming growth factor beta receptor signaling pathway,HP:0000006,Autosomal dominant inheritance
GO:0007179,transforming growth factor beta receptor signaling pathway,HP:0001083,Ectopia lentis
GO:0007179,transforming growth factor beta receptor signaling pathway,HP:0001634,Mitral valve prolapse
GO:0007179,transforming growth factor beta receptor signaling pathway,HP:0001653,Mitral regurgitation
GO:0007179,transforming growth factor beta receptor signaling pathway,HP:0002408,Cerebral arteriovenous malformation
GO:0007179,transforming growth factor beta receptor signaling pathway,HP:0005116,Arterial tortuosity
GO:0007204,positive regulation of cytosolic calcium ion concentration,HP:0000006,Autosomal dominant inheritance
GO:0007204,positive regulation of cytosolic calcium ion concentration,HP:0001894,Thrombocytosis
GO:0007204,positive regulation of cytosolic calcium ion concentration,HP:0003391,Gowers sign
GO:0007219,Notch signaling pathway,HP:0000006,Autosomal dominant inheritance
GO:0007219,Notch signaling pathway,HP:0000668,Hypodontia
GO:0007219,Notch signaling pathway,HP:0040154,Acne inversa
GO:0007220,Notch receptor processing,HP:0040154,Acne inversa
GO:0007224,smoothened signaling pathway,HP:0000243,Trigonocephaly
GO:0007224,smoothened signaling pathway,HP:0001162,Postaxial hand polydactyly
GO:0007224,smoothened signaling pathway,HP:0002419,Molar tooth sign on MRI
GO:0007249,I-kappaB kinase/NF-kappaB signaling,HP:0002721,Immunodeficiency
GO:0007249,I-kappaB kinase/NF-kappaB signaling,HP:0003095,Septic arthritis
GO:0007260,tyrosine phosphorylation of STAT protein,HP:0001894,Thrombocytosis
GO:0007260,tyrosine phosphorylation of STAT protein,HP:0002677,Small foramen magnum
GO:0007271,"synaptic transmission, cholinergic",HP:0000508,Ptosis
GO:0007271,"synaptic transmission, cholinergic",HP:0002093,Respiratory insufficiency
GO:0007271,"synaptic transmission, cholinergic",HP:0003388,Easy fatigability
GO:0007272,ensheathment of neurons,HP:0001528,Hemihypertrophy
GO:0007272,ensheathment of neurons,HP:0008668,"Gonadal dysgenesis, male"
GO:0007274,neuromuscular synaptic transmission,HP:0000508,Ptosis
GO:0007274,neuromuscular synaptic transmission,HP:0003388,Easy fatigability
GO:0007281,germ cell development,HP:0000149,Ovarian gonadoblastoma
GO:0007281,germ cell development,HP:0008668,"Gonadal dysgenesis, male"
GO:0007292,female gamete generation,HP:0000786,Primary amenorrhea
GO:0007292,female gamete generation,HP:0008209,Premature ovarian failure
GO:0007368,determination of left/right symmetry,HP:0000481,Abnormality of the cornea
GO:0007368,determination of left/right symmetry,HP:0000510,Rod-cone dystrophy
GO:0007368,determination of left/right symmetry,HP:0001696,Situs inversus totalis
GO:0007368,determination of left/right symmetry,HP:0001719,Double outlet right ventricle
GO:0007368,determination of left/right symmetry,HP:0002110,Bronchiectasis
GO:0007368,determination of left/right symmetry,HP:0010445,Primum atrial septal defect
GO:0007368,determination of left/right symmetry,HP:0012265,Ciliary dyskinesia
GO:0007369,gastrulation,HP:0000006,Autosomal dominant inheritance
GO:0007369,gastrulation,HP:0000148,Vaginal atresia
GO:0007369,gastrulation,HP:0001719,Double outlet right ventricle
GO:0007369,gastrulation,HP:0004635,Cervical C5/C6 vertebrae fusion
GO:0007369,gastrulation,HP:0006765,Chondrosarcoma
GO:0007389,pattern specification process,HP:0000006,Autosomal dominant inheritance
GO:0007389,pattern specification process,HP:0000074,Ureteropelvic junction obstruction
GO:0007389,pattern specification process,HP:0000148,Vaginal atresia
GO:0007389,pattern specification process,HP:0000149,Ovarian gonadoblastoma
GO:0007389,pattern specification process,HP:0000243,Trigonocephaly
GO:0007389,pattern specification process,HP:0000481,Abnormality of the cornea
GO:0007389,pattern specification process,HP:0000501,Glaucoma
GO:0007389,pattern specification process,HP:0000668,Hypodontia
GO:0007389,pattern specification process,HP:0001032,Absent distal interphalangeal creases
GO:0007389,pattern specification process,HP:0001159,Syndactyly
GO:0007389,pattern specification process,HP:0001719,Double outlet right ventricle
GO:0007389,pattern specification process,HP:0002444,Hypothalamic hamartoma
GO:0007389,pattern specification process,HP:0004383,Hypoplastic left heart
GO:0007389,pattern specification process,HP:0004635,Cervical C5/C6 vertebrae fusion
GO:0007389,pattern specification process,HP:0010445,Primum atrial septal defect
GO:0007389,pattern specification process,HP:0030084,Clinodactyly
GO:0007405,neuroblast proliferation,HP:0000006,Autosomal dominant inheritance
GO:0007405,neuroblast proliferation,HP:0000243,Trigonocephaly
GO:0007409,axonogenesis,HP:0000006,Autosomal dominant inheritance
GO:0007409,axonogenesis,HP:0000012,Urinary urgency
GO:0007409,axonogenesis,HP:0001054,Numerous nevi
GO:0007409,axonogenesis,HP:0002300,Mutism
GO:0007411,axon guidance,HP:0000006,Autosomal dominant inheritance
GO:0007422,peripheral nervous system development,HP:0001528,Hemihypertrophy
GO:0007423,sensory organ development,HP:0000006,Autosomal dominant inheritance
GO:0007423,sensory organ development,HP:0000149,Ovarian gonadoblastoma
GO:0007423,sensory organ development,HP:0000243,Trigonocephaly
GO:0007423,sensory organ development,HP:0000501,Glaucoma
GO:0007423,sensory organ development,HP:0000510,Rod-cone dystrophy
GO:0007423,sensory organ development,HP:0000512,Abnormal electroretinogram
GO:0007423,sensory organ development,HP:0000568,Microphthalmia
GO:0007423,sensory organ development,HP:0000668,Hypodontia
GO:0007423,sensory organ development,HP:0001083,Ectopia lentis
GO:0007423,sensory organ development,HP:0004635,Cervical C5/C6 vertebrae fusion
GO:0007423,sensory organ development,HP:0005116,Arterial tortuosity
GO:0007423,sensory organ development,HP:0005217,Duplication of internal organs
GO:0007423,sensory organ development,HP:0007780,Cortical pulverulent cataract
GO:0007423,sensory organ development,HP:0007971,Lamellar cataract
GO:0007423,sensory organ development,HP:0008031,Posterior Y-sutural cataract
GO:0007423,sensory organ development,HP:0008391,Dystrophic fingernails
GO:0007423,sensory organ development,HP:0008499,High-grade hypermetropia
GO:0007423,sensory organ development,HP:0010695,Sutural cataract
GO:0007423,sensory organ development,HP:0012038,Corneal guttata
GO:0007492,endoderm development,HP:0000006,Autosomal dominant inheritance
GO:0007498,mesoderm development,HP:0000006,Autosomal dominant inheritance
GO:0007498,mesoderm development,HP:0000668,Hypodontia
GO:0007498,mesoderm development,HP:0001894,Thrombocytosis
GO:0007498,mesoderm development,HP:0003095,Septic arthritis
GO:0007498,mesoderm development,HP:0004635,Cervical C5/C6 vertebrae fusion
GO:0007498,mesoderm development,HP:0006765,Chondrosarcoma
GO:0007507,heart development,HP:0000006,Autosomal dominant inheritance
GO:0007507,heart development,HP:0000149,Ovarian gonadoblastoma
GO:0007507,heart development,HP:0000243,Trigonocephaly
GO:0007507,heart development,HP:0000501,Glaucoma
GO:0007507,heart development,HP:0000668,Hypodontia
GO:0007507,heart development,HP:0001083,Ectopia lentis
GO:0007507,heart development,HP:0001644,Dilated cardiomyopathy
GO:0007507,heart development,HP:0001651,Dextrocardia
GO:0007507,heart development,HP:0001684,Secundum atrial septal defect
GO:0007507,heart development,HP:0001723,Restrictive cardiomyopathy
GO:0007507,heart development,HP:0002408,Cerebral arteriovenous malformation
GO:0007507,heart development,HP:0002888,Ependymoma
GO:0007507,heart development,HP:0004749,Atrial flutter
